phi_degree,psi_degree,free_energy_kj_mol,samples
-137.5,117.49999999999997,5.486658473620042,140.0
-132.5,117.49999999999997,5.72629704888735,59.0
-127.50000000000001,117.49999999999997,5.793987349583132,82.0
-122.50000000000001,117.49999999999997,5.3262518264229675,53.0
-117.50000000000001,117.49999999999997,4.245022398461418,56.0
-112.5,117.49999999999997,2.9052574375826437,129.0
-107.5,117.49999999999997,1.804379032971021,153.0
-102.5,117.49999999999997,1.2223183425098483,119.0
-97.5,117.49999999999997,1.1413917659293846,113.0
-92.50000000000001,117.49999999999997,1.364619655028101,68.0
-87.5,117.49999999999997,1.6081373907401466,28.0
-82.50000000000001,117.49999999999997,1.6381343824128525,90.0
-77.5,117.49999999999997,1.4927024866904797,157.0
-72.5,117.49999999999997,1.4975009970071032,96.0
-67.5,117.49999999999997,1.984591096937713,126.0
-62.50000000000001,117.49999999999997,3.0420010310206864,46.0
-57.500000000000014,117.49999999999997,4.511131620845433,39.0
-52.500000000000014,117.49999999999997,6.159905295233572,47.0
-47.5,117.49999999999997,7.866186375677309,83.0
-42.5,117.49999999999997,9.64001326742031,17.0
-37.50000000000001,117.49999999999997,11.489521145913395,0.0
-32.500000000000014,117.49999999999997,13.33082682365339,24.0
-27.499999999999993,117.49999999999997,15.027283166598389,16.0
-22.5,117.49999999999997,16.46593328976562,0.0
-17.500000000000007,117.49999999999997,17.593905396182045,0.0
-12.50000000000001,117.49999999999997,18.408635043992497,0.0
-7.500000000000017,117.49999999999997,18.936775983073282,0.0
-2.4999999999999973,117.49999999999997,19.23087747387497,0.0
2.4999999999999973,117.49999999999997,19.365709700034678,0.0
7.499999999999991,117.49999999999997,19.41511097763396,0.0
12.499999999999986,117.49999999999997,19.42933399335062,0.0
17.500000000000007,117.49999999999997,19.432525012248895,0.0
22.5,117.49999999999997,19.433080877894927,0.0
27.499999999999993,117.49999999999997,19.43315589587612,0.0
32.499999999999986,117.49999999999997,19.43316362533131,0.0
37.499999999999986,117.49999999999997,19.433164113118814,0.0
42.5,117.49999999999997,19.433164037997262,0.0
47.5,117.49999999999997,19.433163953726567,0.0
52.49999999999999,117.49999999999997,19.433163817429335,0.0
57.499999999999986,117.49999999999997,19.433163559208193,0.0
62.49999999999998,117.49999999999997,19.43316316492504,0.0
67.49999999999997,117.49999999999997,19.43316247939428,0.0
72.49999999999997,117.49999999999997,19.43316075476332,0.0
77.50000000000001,117.49999999999997,19.433156413190904,0.0
82.50000000000001,117.49999999999997,19.43314725520861,0.0
87.5,117.49999999999997,19.433124005139053,0.0
92.5,117.49999999999997,19.432998141555085,0.0
97.49999999999999,117.49999999999997,19.432137632149722,0.0
102.49999999999999,117.49999999999997,19.427250508808992,0.0
107.49999999999999,117.49999999999997,19.405699595395728,0.0
112.49999999999997,117.49999999999997,19.332636358146125,0.0
117.49999999999997,117.49999999999997,19.14383881945459,0.0
122.50000000000001,117.49999999999997,18.77783511303242,32.0
127.50000000000001,117.49999999999997,18.26224871635662,4.0
132.5,117.49999999999997,17.773455721523952,0.0
137.5,117.49999999999997,17.537255050712012,0.0
142.5,117.49999999999997,17.603189580863926,6.0
147.49999999999997,117.49999999999997,17.73564826959394,12.0
152.49999999999997,117.49999999999997,17.560184233600374,0.0
157.49999999999997,117.49999999999997,16.80729401580649,9.0
162.49999999999997,117.49999999999997,15.435931799280675,0.0
167.5,117.49999999999997,13.584149377426298,22.0
172.5,117.49999999999997,11.436194197676253,22.0
177.5,117.49999999999997,9.163298733685252,30.0
-177.5,122.50000000000001,6.22579757900888,100.0
-172.5,122.50000000000001,4.191379596245631,117.0
-167.5,122.50000000000001,2.9731600543778884,78.0
-162.5,122.50000000000001,2.6419002018723923,35.0
-157.5,122.50000000000001,3.0016593925344477,94.0
-152.5,122.50000000000001,3.6809061141166572,110.0
-147.5,122.50000000000001,4.277787339656436,57.0
-142.5,122.50000000000001,4.627799730510172,47.0
-137.5,122.50000000000001,4.890082131515341,88.0
-132.5,122.50000000000001,5.207052820204668,84.0
-127.50000000000001,122.50000000000001,5.39276227617496,30.0
-122.50000000000001,122.50000000000001,5.136333452035937,51.0
-117.50000000000001,122.50000000000001,4.408970677848116,66.0
-112.5,122.50000000000001,3.506381853532001,85.0
-107.5,122.50000000000001,2.7445329019642,73.0
-102.5,122.50000000000001,2.2531363668141733,136.0
-97.5,122.50000000000001,2.042375386214726,69.0
-92.50000000000001,122.50000000000001,2.0780365108765464,18.0
-87.5,122.50000000000001,2.2256904235304864,91.0
-82.50000000000001,122.50000000000001,2.3081555977840997,89.0
-77.5,122.50000000000001,2.3088395569444926,164.0
-72.5,122.50000000000001,2.384023614721108,132.0
-67.5,122.50000000000001,2.6731598166819155,34.0
-62.50000000000001,122.50000000000001,3.2366108424310367,78.0
-57.500000000000014,122.50000000000001,4.134301642104675,55.0
-52.500000000000014,122.50000000000001,5.432668014369362,107.0
-47.5,122.50000000000001,7.129803823885888,75.0
-42.5,122.50000000000001,9.101243633959257,37.0
-37.50000000000001,122.50000000000001,11.131816754162857,41.0
-32.500000000000014,122.50000000000001,13.029491995593219,9.0
-27.499999999999993,122.50000000000001,14.703935376316196,11.0
-22.5,122.50000000000001,16.136242883676697,22.0
-17.500000000000007,122.50000000000001,17.31593215718698,0.0
-12.50000000000001,122.50000000000001,18.219973932844898,0.0
-7.500000000000017,122.50000000000001,18.83409729687004,0.0
-2.4999999999999973,122.50000000000001,19.186240605196975,0.0
2.4999999999999973,122.50000000000001,19.35029839591202,0.0
7.499999999999991,122.50000000000001,19.41090936806987,0.0
12.499999999999986,122.50000000000001,19.428433687997675,0.0
17.500000000000007,122.50000000000001,19.432373915432503,0.0
22.5,122.50000000000001,19.433061115029407,0.0
27.499999999999993,122.50000000000001,19.433154014244437,0.0
32.499999999999986,122.50000000000001,19.433163739699687,0.0
37.499999999999986,122.50000000000001,19.433164507106813,0.0
42.5,122.50000000000001,19.433164505372762,0.0
47.5,122.50000000000001,19.433164386967402,0.0
52.49999999999999,122.50000000000001,19.43316409311905,0.0
57.499999999999986,122.50000000000001,19.43316333666349,0.0
62.49999999999998,122.50000000000001,19.433161179579795,0.0
67.49999999999997,122.50000000000001,19.43315466529504,0.0
72.49999999999997,122.50000000000001,19.433136314070047,0.0
77.50000000000001,122.50000000000001,19.433093201152985,0.0
82.50000000000001,122.50000000000001,19.433014051390668,0.0
87.5,122.50000000000001,19.432897352096298,0.0
92.5,122.50000000000001,19.432670621554976,0.0
97.49999999999999,122.50000000000001,19.431597173254385,0.0
102.49999999999999,122.50000000000001,19.425648945778818,0.0
107.49999999999999,122.50000000000001,19.399388347520443,0.0
112.49999999999997,122.50000000000001,19.310595931504057,0.0
117.49999999999997,122.50000000000001,19.08219676388341,0.0
122.50000000000001,122.50000000000001,18.64128590800308,0.0
127.50000000000001,122.50000000000001,18.02070762603773,19.0
132.5,122.50000000000001,17.425273934480828,23.0
137.5,122.50000000000001,17.11295842330567,17.0
142.5,122.50000000000001,17.14331868738014,21.0
147.49999999999997,122.50000000000001,17.274597835657513,0.0
152.49999999999997,122.50000000000001,17.137092982965743,0.0
157.49999999999997,122.50000000000001,16.473687390022913,3.0
162.49999999999997,122.50000000000001,15.22268827537513,5.0
167.5,122.50000000000001,13.444603313779089,10.0
172.5,122.50000000000001,11.229849974183447,6.0
177.5,122.50000000000001,8.721337479760898,42.0
-177.5,127.50000000000001,6.098345637812116,100.0
-172.5,127.50000000000001,3.981408139500824,83.0
-167.5,127.50000000000001,2.5786995556495182,87.0
-162.5,127.50000000000001,2.0168001449038324,71.0
-157.5,127.50000000000001,2.189190497205843,31.0
-152.5,127.50000000000001,2.7847938563291317,51.0
-147.5,127.50000000000001,3.4165714571157566,38.0
-142.5,127.50000000000001,3.8880733644354866,96.0
-137.5,127.50000000000001,4.2797921063239635,76.0
-132.5,127.50000000000001,4.678621158680962,107.0
-127.50000000000001,127.50000000000001,4.96554204641887,88.0
-122.50000000000001,127.50000000000001,4.987092163887502,88.0
-117.50000000000001,127.50000000000001,4.781997871992084,55.0
-112.5,127.50000000000001,4.492587818873572,87.0
-107.5,127.50000000000001,4.151887003515,45.0
-102.5,127.50000000000001,3.719648663568302,108.0
-97.5,127.50000000000001,3.2854965638444704,89.0
-92.50000000000001,127.50000000000001,3.0421718711573904,83.0
-87.5,127.50000000000001,3.045846552796731,39.0
-82.50000000000001,127.50000000000001,3.1876747194464903,103.0
-77.5,127.50000000000001,3.385634104670445,105.0
-72.5,127.50000000000001,3.6133174572892766,109.0
-67.5,127.50000000000001,3.8106995065774236,41.0
-62.50000000000001,127.50000000000001,3.9857970814024544,67.0
-57.500000000000014,127.50000000000001,4.362134503931071,52.0
-52.500000000000014,127.50000000000001,5.260663938479657,112.0
-47.5,127.50000000000001,6.817130554152375,63.0
-42.5,127.50000000000001,8.85086804783095,36.0
-37.50000000000001,127.50000000000001,11.005585182864182,9.0
-32.500000000000014,127.50000000000001,12.998093311160657,13.0
-27.499999999999993,127.50000000000001,14.722793432749745,54.0
-22.5,127.50000000000001,16.17498262555744,75.0
-17.500000000000007,127.50000000000001,17.355797912888853,0.0
-12.50000000000001,127.50000000000001,18.250115113951082,0.0
-7.500000000000017,127.50000000000001,18.851664035184225,0.0
-2.4999999999999973,127.50000000000001,19.19420711884365,0.0
2.4999999999999973,127.50000000000001,19.3531169311123,0.0
7.499999999999991,127.50000000000001,19.411687950050165,0.0
12.499999999999986,127.50000000000001,19.42860161599702,0.0
17.500000000000007,127.50000000000001,19.432402186560058,0.0
22.5,127.50000000000001,19.433064828480585,0.0
27.499999999999993,127.50000000000001,19.43315438518742,0.0
32.499999999999986,127.50000000000001,19.4331637064373,0.0
37.499999999999986,127.50000000000001,19.433164244721617,0.0
42.5,127.50000000000001,19.43316366267372,0.0
47.5,127.50000000000001,19.433162129529997,0.0
52.49999999999999,127.50000000000001,19.43315866345774,0.0
57.499999999999986,127.50000000000001,19.433150778714893,0.0
62.49999999999998,127.50000000000001,19.433131222676113,0.0
67.49999999999997,127.50000000000001,19.433078501345523,0.0
72.49999999999997,127.50000000000001,19.432939724548394,0.0
77.50000000000001,127.50000000000001,19.432625075817512,0.0
82.50000000000001,127.50000000000001,19.43206401248481,0.0
87.5,127.50000000000001,19.431327746198843,0.0
92.5,127.50000000000001,19.43061020967049,0.0
97.49999999999999,127.50000000000001,19.42949936264648,0.0
102.49999999999999,127.50000000000001,19.424184976707945,0.0
107.49999999999999,127.50000000000001,19.399673938600127,0.0
112.49999999999997,127.50000000000001,19.315533405638565,0.0
117.49999999999997,127.50000000000001,19.09863367701901,0.0
122.50000000000001,127.50000000000001,18.67913537061785,0.0
127.50000000000001,127.50000000000001,18.081599533434638,0.0
132.5,127.50000000000001,17.47976956573965,0.0
137.5,127.50000000000001,17.086838209049468,8.0
142.5,127.50000000000001,16.944814377503143,5.0
147.49999999999997,127.50000000000001,16.860599929121793,47.0
152.49999999999997,127.50000000000001,16.56221433107749,14.0
157.49999999999997,127.50000000000001,15.868106208231294,0.0
162.49999999999997,127.50000000000001,14.713410613669058,10.0
167.5,127.50000000000001,13.088551015031609,17.0
172.5,127.50000000000001,11.0089669679414,25.0
177.5,127.50000000000001,8.581681144144602,23.0
-177.5,132.5,6.582332792513468,67.0
-172.5,132.5,4.628344911993027,40.0
-167.5,132.5,3.1081061694867445,114.0
-162.5,132.5,2.147033843591042,132.0
-157.5,132.5,1.7857110003563927,46.0
-152.5,132.5,1.9278172427829772,56.0
-147.5,132.5,2.3479849630559793,81.0
-142.5,132.5,2.851327784927545,161.0
-137.5,132.5,3.369434678830936,50.0
-132.5,132.5,3.869739822409949,30.0
-127.50000000000001,132.5,4.304506616914531,82.0
-122.50000000000001,132.5,4.696457171735559,82.0
-117.50000000000001,132.5,5.120940316151488,94.0
-112.5,132.5,5.512070031789115,46.0
-107.5,132.5,5.607426481237841,26.0
-102.5,132.5,5.232801215162664,69.0
-97.5,132.5,4.5886450110369,128.0
-92.50000000000001,132.5,4.08916585306688,54.0
-87.5,132.5,3.9552074595783004,102.0
-82.50000000000001,132.5,4.125976690522332,80.0
-77.5,132.5,4.459663100799038,97.0
-72.5,132.5,4.7963117141168645,76.0
-67.5,132.5,4.945617775208786,67.0
-62.50000000000001,132.5,4.877339901184669,70.0
-57.500000000000014,132.5,4.899200050700141,44.0
-52.500000000000014,132.5,5.479076772308337,104.0
-47.5,132.5,6.856481657373929,53.0
-42.5,132.5,8.862975736961053,6.0
-37.50000000000001,132.5,11.100412947040645,31.0
-32.500000000000014,132.5,13.22754378421021,24.0
-27.499999999999993,132.5,15.069344123363031,3.0
-22.5,132.5,16.56121705419481,0.0
-17.500000000000007,132.5,17.69091172934132,0.0
-12.50000000000001,132.5,18.48094200679282,0.0
-7.500000000000017,132.5,18.978497793666445,0.0
-2.4999999999999973,132.5,19.249680112972428,0.0
2.4999999999999973,132.5,19.372336754085623,0.0
7.499999999999991,132.5,19.416937399742615,0.0
12.499999999999986,132.5,19.429727377743813,0.0
17.500000000000007,132.5,19.432591196189662,0.0
22.5,132.5,19.433089588187045,0.0
27.499999999999993,132.5,19.433156715517853,0.0
32.499999999999986,132.5,19.433162998714348,0.0
37.499999999999986,132.5,19.433161023484974,0.0
42.5,132.5,19.433154104295745,0.0
47.5,132.5,19.43313790761906,0.0
52.49999999999999,132.5,19.433103998789576,0.0
57.499999999999986,132.5,19.433035358720804,0.0
62.49999999999998,132.5,19.43288869561614,0.0
67.49999999999997,132.5,19.432543598513416,0.0
72.49999999999997,132.5,19.43171104378493,0.0
77.50000000000001,132.5,19.42990685442399,0.0
82.50000000000001,132.5,19.426766294279123,0.0
87.5,132.5,19.42276248739967,0.0
92.5,132.5,19.41950667163424,0.0
97.49999999999999,132.5,19.418323415452278,0.0
102.49999999999999,132.5,19.41663575468156,0.0
107.49999999999999,132.5,19.401803766661377,0.0
112.49999999999997,132.5,19.341704991711918,0.0
117.49999999999997,132.5,19.179879995514927,0.0
122.50000000000001,132.5,18.85908972583967,0.0
127.50000000000001,132.5,18.38049035522383,0.0
132.5,132.5,17.83638124716501,0.0
137.5,132.5,17.340067236573894,0.0
142.5,132.5,16.911024027545405,8.0
147.49999999999997,132.5,16.463047446320985,10.0
152.49999999999997,132.5,15.89045885505154,51.0
157.49999999999997,132.5,15.112544340846274,6.0
162.49999999999997,132.5,14.053325554353746,15.0
167.5,132.5,12.639462224839283,3.0
172.5,132.5,10.843259326822247,21.0
177.5,132.5,8.749078593682848,150.0
-177.5,137.5,7.194998482369137,43.0
-172.5,137.5,5.582503058726979,83.0
-167.5,137.5,4.12146619412915,67.0
-162.5,137.5,2.8399380223929627,62.0
-157.5,137.5,1.8692962067382368,85.0
-152.5,137.5,1.3716718066896791,238.0
-147.5,137.5,1.3851963059457422,74.0
-142.5,137.5,1.7894290614607036,174.0
-137.5,137.5,2.3817371928869853,91.0
-132.5,137.5,2.991104734783858,82.0
-127.50000000000001,137.5,3.602182917459507,54.0
-122.50000000000001,137.5,4.36059979760828,96.0
-117.50000000000001,137.5,5.347420470300105,75.0
-112.5,137.5,6.321305773711798,41.0
-107.5,137.5,6.802207199040978,2.0
-102.5,137.5,6.528816062622365,33.0
-97.5,137.5,5.77691311691621,172.0
-92.50000000000001,137.5,5.097269529691708,158.0
-87.5,137.5,4.812044895307964,13.0
-82.50000000000001,137.5,4.894595890971524,40.0
-77.5,137.5,5.171069648735493,32.0
-72.5,137.5,5.42342734260269,43.0
-67.5,137.5,5.44561420612326,49.0
-62.50000000000001,137.5,5.247776871846937,28.0
-57.500000000000014,137.5,5.181063674997182,36.0
-52.500000000000014,137.5,5.720215377596985,92.0
-47.5,137.5,7.088322131960361,68.0
-42.5,137.5,9.115688503073418,68.0
-37.50000000000001,137.5,11.424736269418032,21.0
-32.500000000000014,137.5,13.668354599542411,18.0
-27.499999999999993,137.5,15.608443307423375,0.0
-22.5,137.5,17.108471992659158,0.0
-17.500000000000007,137.5,18.142528151719414,0.0
-12.50000000000001,137.5,18.782804865634446,0.0
-7.500000000000017,137.5,19.14132162384862,0.0
-2.4999999999999973,137.5,19.320101795223966,0.0
2.4999999999999973,137.5,19.396576814978868,0.0
7.499999999999991,137.5,19.42353354110813,0.0
12.499999999999986,137.5,19.431139053481854,0.0
17.500000000000007,137.5,19.43282790543315,0.0
22.5,137.5,19.43312028524552,0.0
27.499999999999993,137.5,19.433158025131636,0.0
32.499999999999986,137.5,19.43315519464243,0.0
37.499999999999986,137.5,19.433132822007334,0.0
42.5,137.5,19.433072345852725,0.0
47.5,137.5,19.43293685604483,0.0
52.49999999999999,137.5,19.43267080270473,0.0
57.499999999999986,137.5,19.43218413472463,0.0
62.49999999999998,137.5,19.43128129598565,0.0
67.49999999999997,137.5,19.429448716197026,0.0
72.49999999999997,137.5,19.42547327625348,0.0
77.50000000000001,137.5,19.41734473045563,0.0
82.50000000000001,137.5,19.403610151202916,0.0
87.5,137.5,19.38644760898708,0.0
92.5,137.5,19.37312819657972,0.0
97.49999999999999,137.5,19.371375804171603,0.0
102.49999999999999,137.5,19.380746520416114,0.0
107.49999999999999,137.5,19.38758445678697,0.0
112.49999999999997,137.5,19.36463797340645,0.0
117.49999999999997,137.5,19.27139973106776,0.0
122.50000000000001,137.5,19.061310422896064,0.0
127.50000000000001,137.5,18.70233642775105,0.0
132.5,137.5,18.19076748429798,0.0
137.5,137.5,17.539003329922068,0.0
142.5,137.5,16.770362954725627,9.0
147.49999999999997,137.5,15.940851639375074,0.0
152.49999999999997,137.5,15.116937456030564,7.0
157.49999999999997,137.5,14.287198879784244,12.0
162.49999999999997,137.5,13.333879610584567,20.0
167.5,137.5,12.12559798937119,13.0
172.5,137.5,10.62440251345203,19.0
177.5,137.5,8.922396573526491,34.0
-177.5,142.5,7.309841975601197,21.0
-172.5,142.5,6.099836931633016,93.0
-167.5,142.5,4.900671536814846,57.0
-162.5,142.5,3.5789693022479927,44.0
-157.5,142.5,2.2397875293993432,105.0
-152.5,142.5,1.226275632849632,203.0
-147.5,142.5,0.8501705726598637,82.0
-142.5,142.5,1.1346656361099043,170.0
-137.5,142.5,1.806352552788193,76.0
-132.5,142.5,2.554712100155358,116.0
-127.50000000000001,142.5,3.3209726666916315,144.0
-122.50000000000001,142.5,4.289847067370297,71.0
-117.50000000000001,142.5,5.5527466836766655,29.0
-112.5,142.5,6.811158623699742,80.0
-107.5,142.5,7.513717442350885,24.0
-102.5,142.5,7.364880590797985,56.0
-97.5,142.5,6.6359974947678575,22.0
-92.50000000000001,142.5,5.882486707496356,23.0
-87.5,142.5,5.4498036579555444,72.0
-82.50000000000001,142.5,5.34353620470647,57.0
-77.5,142.5,5.391786378443488,78.0
-72.5,142.5,5.378711459431639,96.0
-67.5,142.5,5.184864797964797,91.0
-62.50000000000001,142.5,4.958727278925585,86.0
-57.500000000000014,142.5,5.087654492968035,122.0
-52.500000000000014,142.5,5.919594331468237,106.0
-47.5,142.5,7.512540557293244,50.0
-42.5,142.5,9.64287760610391,40.0
-37.50000000000001,142.5,11.990150305385129,35.0
-32.500000000000014,142.5,14.259960420280384,5.0
-27.499999999999993,142.5,16.19884088704507,0.0
-22.5,142.5,17.63336291972066,0.0
-17.500000000000007,142.5,18.54037038929957,0.0
-12.50000000000001,142.5,19.03454988420154,0.0
-7.500000000000017,142.5,19.27249053318856,0.0
-2.4999999999999973,142.5,19.375646537278556,0.0
2.4999999999999973,142.5,19.415459977228615,0.0
7.499999999999991,142.5,19.42863569876363,0.0
12.499999999999986,142.5,19.432226650148632,0.0
17.500000000000007,142.5,19.43300955806303,0.0
22.5,142.5,19.43314167198383,0.0
27.499999999999993,142.5,19.433147407993467,0.0
32.499999999999986,142.5,19.433099741586354,0.0
37.499999999999986,142.5,19.432940755611,0.0
42.5,142.5,19.432526317357258,0.0
47.5,142.5,19.431629834209417,0.0
52.49999999999999,142.5,19.429964115767287,0.0
57.499999999999986,142.5,19.42717398521034,0.0
62.49999999999998,142.5,19.422632308784937,0.0
67.49999999999997,142.5,19.414732544387924,0.0
72.49999999999997,142.5,19.399612038896073,0.0
77.50000000000001,142.5,19.370864732986455,0.0
82.50000000000001,142.5,19.32409083943779,0.0
87.5,142.5,19.267029904692933,0.0
92.5,142.5,19.224232715611528,0.0
97.49999999999999,142.5,19.222049695819337,0.0
102.49999999999999,142.5,19.263168818054787,0.0
107.49999999999999,142.5,19.320012560214344,0.0
112.49999999999997,142.5,19.352484565475784,0.0
117.49999999999997,142.5,19.32162223770248,0.0
122.50000000000001,142.5,19.181522685700077,0.0
127.50000000000001,142.5,18.86502693623105,0.0
132.5,142.5,18.290581599030347,0.0
137.5,142.5,17.413179437703473,0.0
142.5,142.5,16.30592452355575,8.0
147.49999999999997,142.5,15.172235520145579,2.0
152.49999999999997,142.5,14.197404589039325,0.0
157.49999999999997,142.5,13.366753683607074,5.0
162.49999999999997,142.5,12.488352733464511,62.0
167.5,142.5,11.39344344196131,31.0
172.5,142.5,10.071180037687324,19.0
177.5,142.5,8.653079155052845,46.0
-177.5,147.49999999999997,6.727751885094623,17.0
-172.5,147.49999999999997,5.834646423536604,74.0
-167.5,147.49999999999997,4.958629577383687,87.0
-162.5,147.49999999999997,3.826210648629931,122.0
-157.5,147.49999999999997,2.4372875122739073,97.0
-152.5,147.49999999999997,1.196804184468016,120.0
-147.5,147.49999999999997,0.6250145314062031,68.0
-142.5,147.49999999999997,0.9117719129680332,34.0
-137.5,147.49999999999997,1.7669027421317476,80.0
-132.5,147.49999999999997,2.735494786279613,67.0
-127.50000000000001,147.49999999999997,3.6321568109667566,95.0
-122.50000000000001,147.49999999999997,4.603859909521455,114.0
-117.50000000000001,147.49999999999997,5.780311358071858,33.0
-112.5,147.49999999999997,6.944336810071014,61.0
-107.5,147.49999999999997,7.627642192760098,44.0
-102.5,147.49999999999997,7.558220634285786,37.0
-97.5,147.49999999999997,6.9337034412828356,36.0
-92.50000000000001,147.49999999999997,6.1967367028882565,0.0
-87.5,147.49999999999997,5.653031044778832,56.0
-82.50000000000001,147.49999999999997,5.355622648612519,30.0
-77.5,147.49999999999997,5.179074309291025,116.0
-72.5,147.49999999999997,4.942983369811064,110.0
-67.5,147.49999999999997,4.636464482727784,130.0
-62.50000000000001,147.49999999999997,4.55413273788196,167.0
-57.500000000000014,147.49999999999997,5.084170099412488,107.0
-52.500000000000014,147.49999999999997,6.369788230240283,58.0
-47.5,147.49999999999997,8.24539552322081,27.0
-42.5,147.49999999999997,10.43909447049447,33.0
-37.50000000000001,147.49999999999997,12.728255221261756,19.0
-32.500000000000014,147.49999999999997,14.907584999379312,9.0
-27.499999999999993,147.49999999999997,16.740349997667167,0.0
-22.5,147.49999999999997,18.046653406957624,0.0
-17.500000000000007,147.49999999999997,18.817663395918473,0.0
-12.50000000000001,147.49999999999997,19.19462943003386,0.0
-7.500000000000017,147.49999999999997,19.35070614257437,0.0
-2.4999999999999973,147.49999999999997,19.407413905287243,0.0
2.4999999999999973,147.49999999999997,19.425989041302653,0.0
7.499999999999991,147.49999999999997,19.43143906521363,0.0
12.499999999999986,147.49999999999997,19.43281910032807,0.0
17.500000000000007,147.49999999999997,19.433106230980567,0.0
22.5,147.49999999999997,19.43314092614467,0.0
27.499999999999993,147.49999999999997,19.433077126808175,0.0
32.499999999999986,147.49999999999997,19.432799209735244,0.0
37.499999999999986,147.49999999999997,19.431920035430032,0.0
42.5,147.49999999999997,19.42968174332589,0.0
47.5,147.49999999999997,19.424994404904112,0.0
52.49999999999999,147.49999999999997,19.416702550974893,0.0
57.499999999999986,147.49999999999997,19.40384814355554,0.0
62.49999999999998,147.49999999999997,19.385290423392487,0.0
67.49999999999997,147.49999999999997,19.357722936051825,0.0
72.49999999999997,147.49999999999997,19.312051124800647,0.0
77.50000000000001,147.49999999999997,19.232607585519034,0.0
82.50000000000001,147.49999999999997,19.109207688782174,0.0
87.5,147.49999999999997,18.96322342494341,0.0
92.5,147.49999999999997,18.858683930423677,0.0
97.49999999999999,147.49999999999997,18.862733961603436,0.0
102.49999999999999,147.49999999999997,18.9813627500337,0.0
107.49999999999999,147.49999999999997,19.147681024577643,0.0
112.49999999999997,147.49999999999997,19.276824263397636,0.0
117.49999999999997,147.49999999999997,19.30984939570383,0.0
122.50000000000001,147.49999999999997,19.19249601859784,0.0
127.50000000000001,147.49999999999997,18.82809531925277,0.0
132.5,147.49999999999997,18.08836523564264,0.0
137.5,147.49999999999997,16.926784309285985,0.0
142.5,147.49999999999997,15.51205649311542,0.0
147.49999999999997,147.49999999999997,14.182079514094843,42.0
152.49999999999997,147.49999999999997,13.164985476618595,62.0
157.49999999999997,147.49999999999997,12.364936541542754,49.0
162.49999999999997,147.49999999999997,11.49933249846193,6.0
167.5,147.49999999999997,10.400358075920648,45.0
172.5,147.49999999999997,9.120050142962654,27.0
177.5,147.49999999999997,7.835906537874433,76.0
-177.5,152.49999999999997,5.9242284305548845,90.0
-172.5,152.49999999999997,5.155161880381148,86.0
-167.5,152.49999999999997,4.453232260886835,41.0
-162.5,152.49999999999997,3.5009227934836447,72.0
-157.5,152.49999999999997,2.2069744846981774,68.0
-152.5,152.49999999999997,0.9604342263270721,67.0
-147.5,152.49999999999997,0.3900733763865301,93.0
-142.5,152.49999999999997,0.8064845143726322,82.0
-137.5,152.49999999999997,1.9201316183045434,92.0
-132.5,152.49999999999997,3.151442406360085,69.0
-127.50000000000001,152.49999999999997,4.163593628113212,55.0
-122.50000000000001,152.49999999999997,5.026777589108201,54.0
-117.50000000000001,152.49999999999997,5.917163483664581,61.0
-112.5,152.49999999999997,6.768545173227744,85.0
-107.5,152.49999999999997,7.278848461176794,51.0
-102.5,152.49999999999997,7.232571699394651,20.0
-97.5,152.49999999999997,6.718948824908742,81.0
-92.50000000000001,152.49999999999997,6.0115136946601,47.0
-87.5,152.49999999999997,5.359445016583832,54.0
-82.50000000000001,152.49999999999997,4.907186049483032,19.0
-77.5,152.49999999999997,4.644958474105283,43.0
-72.5,152.49999999999997,4.450128169345471,74.0
-67.5,152.49999999999997,4.3491095388275705,104.0
-62.50000000000001,152.49999999999997,4.65547525641116,123.0
-57.500000000000014,152.49999999999997,5.6669140092072565,86.0
-52.500000000000014,152.49999999999997,7.323819706476973,11.0
-47.5,152.49999999999997,9.31377987274023,36.0
-42.5,152.49999999999997,11.401410586837551,54.0
-37.50000000000001,152.49999999999997,13.501970917922426,16.0
-32.500000000000014,152.49999999999997,15.499794714087813,29.0
-27.499999999999993,152.49999999999997,17.171096970484047,0.0
-22.5,152.49999999999997,18.332331352432018,0.0
-17.500000000000007,152.49999999999997,18.98483562034006,0.0
-12.50000000000001,152.49999999999997,19.27984756814265,0.0
-7.500000000000017,152.49999999999997,19.388307088108785,0.0
-2.4999999999999973,152.49999999999997,19.42159186805404,0.0
2.4999999999999973,152.49999999999997,19.4304649002443,0.0
7.499999999999991,152.49999999999997,19.432596108825397,0.0
12.499999999999986,152.49999999999997,19.433058505322336,0.0
17.500000000000007,152.49999999999997,19.43313656860837,0.0
22.5,152.49999999999997,19.433085762929142,0.0
27.499999999999993,152.49999999999997,19.43276786305743,0.0
32.499999999999986,152.49999999999997,19.431524485992885,0.0
37.499999999999986,152.49999999999997,19.42767978167609,0.0
42.5,152.49999999999997,19.418128838062405,0.0
47.5,152.49999999999997,19.39875828332615,0.0
52.49999999999999,152.49999999999997,19.366017120842958,0.0
57.499999999999986,152.49999999999997,19.31867257794587,0.0
62.49999999999998,152.49999999999997,19.25748352556579,0.0
67.49999999999997,152.49999999999997,19.180075394444295,0.0
72.49999999999997,152.49999999999997,19.07154764135075,0.0
77.50000000000001,152.49999999999997,18.902135045773157,0.0
82.50000000000001,152.49999999999997,18.652963793759398,0.0
87.5,152.49999999999997,18.36929162565606,0.0
92.5,152.49999999999997,18.180361984536045,0.0
